Price,Pid,Property_name,Address
"38,000,000","600,G1122","600.0 square meter Land for sale Lake View Park 1, Ikota , Lekki. Ikota Lekki Lagos","Ajah Lake View Park 1, Ikota , Lekki. Ikota Lekki Lagos"
"1,200,000",G1113,600.0 square meter Land for sale Lepia Town LaCampaigne Tropicana Ibeju-Lekki Lagos,Lekki Sunrise Estate Lepia Town Lacampaigne Tropicana Ibeju Lekki Lagos
"2,500,000",G1105,620.0 square meter Land for sale IBEJU AGBE Free Trade Zone Ibeju-Lekki Lagos,Eleko IBEJU AGBE Free Trade Zone Ibeju Lekki Lagos
"20,000,000",G1097,3 bedroom Bungalow for sale Majek estate Crown Estate Ajah Lagos,Nnpc road Majek estate Crown Estate Ajah Lagos
"40,000,000",G1084,3 bedroom Duplex for sale Jakande Lekki Lagos,Silverbird street Jakande Lekki Lagos
"350,000,000",G1083,3 bedroom Duplex for sale Bourdillon Ikoyi Lagos,Milverton Road Bourdillon Ikoyi Lagos
"50,000,000",G1081,4 bedroom Duplex for sale Marwa Lekki Phase 2 Lekki Lagos,Pinnacle filling station Marwa Lekki Phase 2 Lekki Lagos
"12,000,000",G1078,Land for sale Monastery road Sangotedo Lagos,Monastery Road Monastery Road Sangotedo Lagos
"1,000,000",G1076,600.0 square meter Land for sale Akodo Ise Ibeju-Lekki Lagos,Akodo ise Akodo Ise Ibeju Lekki Lagos
"1,200,000",G1075,600.0 square meter Land for sale Akodo Ise Ibeju-Lekki Lagos,Lepia town Akodo Ise Ibeju Lekki Lagos
"750,000",G1073,600.0 square meter Land for sale Akodo Ise Ibeju-Lekki Lagos,Akodo ise Akodo Ise Ibeju Lekki Lagos
"3,500,000",G1072,600.0 square meter Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,Osoroko Ibeju lekki Lacampaigne Tropicana Ibeju Lekki Lagos
"700,000",G1070,600.0 square meter Land for sale Akodo Ise Ibeju-Lekki Lagos,Akodo ise Akodo Ise Ibeju Lekki Lagos
"600,000",G1069,600.0 square meter Land for sale Akodo Ise Ibeju-Lekki Lagos,Akodo ise town Akodo Ise Ibeju Lekki Lagos
"1,500,000",G1068,600.0 square meter Land for sale Akodo Ise Ibeju-Lekki Lagos,Akodo ise Akodo Ise Ibeju Lekki Lagos
"1,500,000",G1064,600.0 square meter Land for sale Imedu Free Trade Zone Ibeju-Lekki Lagos,"Akodo Peninsula Estate, Ibeju-lekki Imedu Free Trade Zone Ibeju Lekki Lagos"
"37,000,000",G1062,3 bedroom Flat / Apartment for sale Itedo Lekki Phase 1 Lekki Lagos,"Grandville Estate, lekki Phase 1 via Admiralty way. Itedo Lekki Phase 1 Lekki Lagos"
"75,000,000",G0153,3 bedroom Flat / Apartment for sale Masha Surulere Lagos,Off Adelabu Masha Surulere Lagos
"200,000,000","24,G1048",4 bedroom House for sale Gerard road Ikoyi Lagos,Ikoyi Gerard Road Ikoyi Lagos
"130,000,000",G0485,3 bedroom Flat / Apartment for sale Akoka Yaba Lagos,Akoka Akoka Yaba Lagos
"190,000,000",G1043,5 bedroom House for sale Gerard road Ikoyi Lagos,Ikoyi Gerard Road Ikoyi Lagos
"2,000,000 / sqm",G1042,600.0 square meter Land for sale Okun Folu Free Trade Zone Ibeju-Lekki Lagos,"Flourish Royal Garden 2, Ibeju-lekki Okun Folu Free Trade Zone Ibeju Lekki Lagos"
"800,000",G1039,600.0 square meter Land for sale La Campaign Tropicana Beach Resort Free Trade Zone Ibeju-Lekki Lagos,"Royal Haven Garden Phase 2, Ibeju-lekki La Campaign Tropicana Beach Resort Free Trade Zone Ibeju Lekki Lagos"
"15,000,000","650,G1035",650.0 square meter Land for sale Lakowe Ajah Lagos,Lagasa Rd Lakowe Ajah Lagos
"50,000,000",G1034,4 bedroom House for sale Ikota Lekki Lagos,ikota villa estate Ikota Lekki Lagos
"700,000,000",G1032,5 bedroom Duplex for sale Osborne Foreshore Estate Ikoyi Lagos,Osborne phase 2 Osborne Foreshore Estate Ikoyi Lagos
"55,000,000",G1031,4 bedroom Duplex for sale lekki Monastery road Sangotedo Lagos,Pearl garden estate lekki Monastery Road Sangotedo Lagos
"16,000,000",F6776,3 bedroom Bungalow for sale Ago palace Okota Lagos,Off Ago Palace Way Ago Palace Okota Lagos
"800,000",G1029,648.0 square meter Land for sale Agbowa Ikorodu Ikorodu Lagos,Royal Haven Garden Estate Ikorodu Agbowa Ikorodu Ikorodu Lagos
"600,000",G1024,600.0 square meter Land for sale La Campaign Tropicana Beach Resort Free Trade Zone Ibeju-Lekki Lagos,Bricks and Bars Estate 2 La Campaign Tropicana Beach Resort Free Trade Zone Ibeju Lekki Lagos
"38,000,000",G1022,3 bedroom Duplex for sale Graceland Estate Ajah Lagos,Graceland estate Graceland Estate Ajah Lagos
"7,000,000",G0212,1 bedroom mini flat Flat / Apartment for sale Awoyaya Ajah Lagos,KM 35 Lekki-Epe Express Way Awoyaya Ajah Lagos
"48,000,000",G1019,5 bedroom Duplex for sale Graceland Estate Ajah Lagos,Grace land estate Graceland Estate Ajah Lagos
"35,000,000",G1007,2008.0 square meter Land for sale Badero Ado Ajah Lagos,A-kins Badero Ado Ajah Lagos
"50,000,000",G1000,4 bedroom Duplex for sale Oko Ado Ado Ajah Lagos,Marble Estate Oko Ado Ado Ajah Lagos
"35,000,000",E2505,3 bedroom Flat / Apartment for sale Adelabu Surulere Lagos,Ogunlana street off adekunle kuye street Adelabu Surulere Lagos
"4,000,000,000",E7292,3 bedroom Flat / Apartment for sale Old Ikoyi Ikoyi Lagos,Temple Road Old Ikoyi Ikoyi Lagos
"2,000,000,000",E7294,3 bedroom Flat / Apartment for sale Victoria Island Extension Victoria Island Lagos,Akin Olugbade Street Victoria Island Extension Victoria Island Lagos
"110,000,000",G0994,5 bedroom House for sale Victoria Island Extension Victoria Island Lagos,Oniru Victoria Island Extension Victoria Island Lagos
"50,000,000",F1692,4 bedroom Duplex for sale Osapa london Lekki Lagos,osapa Osapa London Lekki Lagos
"100,000,000","15,E7920",Commercial Property for sale Old Ikoyi Ikoyi Lagos,Kingsway Temple Old Ikoyi Ikoyi Lagos
"65,000,000",F1787,3 bedroom Flat / Apartment for sale off iwaya road Iwaya Yaba Lagos,Olaleye Oladele Street off iwaya road Iwaya Yaba Lagos
"35,000,000","600,F1797",Land for sale off Odudwa street Kilo-Marsha Surulere Lagos,Shotayo Hughes Estate off Odudwa street Kilo Marsha Surulere Lagos
"35,000,000","600,F1811",Land for sale off Cole street Lawanson Surulere Lagos,Olatilewa street off Cole street Lawanson Surulere Lagos
"29,000,000",F2758,3 bedroom Flat / Apartment for sale Alapere Ketu Kosofe/Ikosi Lagos,Akinyemi street Alapere Ketu Kosofe Ikosi Lagos
"80,000,000","1200,F2229",6 bedroom Duplex for sale Sangotedo Ajah Lagos,Golden Pearl Estate Sangotedo Ajah Lagos
"55,000,000",F2759,4 bedroom Flat / Apartment for sale Obanikoro Shomolu Lagos,Obanikoro Estate Obanikoro Shomolu Lagos
"50,000,000","12,F2762",2 bedroom Flat / Apartment for sale Near jakande Estate Ikotun Ikotun/Igando Lagos,Peace Estate by Isheri Near jakande Estate Ikotun Ikotun Igando Lagos
"75,000,000",F2763,5 bedroom Duplex for sale Shangisha Kosofe/Ikosi Lagos,Mosco close Shangisha Kosofe Ikosi Lagos
"150,000,000",F3289,Commercial Property for sale Obafemi Awolowo Way Ikeja Lagos,Anifowose Obafemi Awolowo Way Ikeja Lagos
"400,000,000",F3293,Commercial Property for sale off Unity road Toyin street Ikeja Lagos,Muslim street off Unity road Toyin Street Ikeja Lagos
"40,000,000",F3378,3 bedroom Duplex for sale Chevy view chevron Lekki Lagos,"Otunba wale Olufeko drive, off Emmanuel Emenike street Chevy view Chevron Lekki Lagos"
"48,000,000",F4992,3 bedroom Flat / Apartment for sale off Jezza street Egbeda Alimosho Lagos,Adaranijo street off Jezza street Egbeda Alimosho Lagos
"180,000,000",F4347,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,"OFF DUROSINMI ETTI, LEKKI Lekki Phase 1 Lekki Lagos"
"180,000,000",F5966,3 bedroom Flat / Apartment for sale Gerard road Ikoyi Lagos,Trenchard Garden Gerard Road Ikoyi Lagos
"24,000,000",F4405,4 bedroom Flat / Apartment for sale Sangotedo Ajah Lagos,Majek sangotedo AJAH- Lagos Sangotedo Ajah Lagos
"200,000,000","500,F5490",5 bedroom Duplex for sale off freedom way/Oladimeju Alo Lekki Phase 1 Lekki Lagos,George Eleme street off freedom way/Oladimeju Alo Lekki Phase 1 Lekki Lagos
"130,000,000",F5968,4 bedroom Duplex for sale Parkview Estate Ikoyi Lagos,Parkview Estate Parkview Estate Ikoyi Lagos
"130,000,000",F5488,4 bedroom Duplex for sale Parkview Estate Ikoyi Lagos,Parkview Estate Parkview Estate Ikoyi Lagos
"80,000,000",F7071,6 bedroom Duplex for sale Badore Ajah Lagos,Gloden Peal Estate Badore Ajah Lagos
"160,000,000",F7080,5 bedroom Duplex for sale V.G.C Lekki Lagos,VGC V.g.c Lekki Lagos
"1,500,000,000","11,F7566",3 bedroom Flat / Apartment for sale Old Ikoyi Ikoyi Lagos,Old Ikoyi Old Ikoyi Ikoyi Lagos
"350,000,000",F8139,5 bedroom Duplex for sale Ajose Adeogun Ademola Adetokunbo Victoria Island Lagos,Samuel Adedoyin street off Molade Okoya street Ajose Adeogun Ademola Adetokunbo Victoria Island Lagos
"2,900,000,000",F7568,Commercial Property for sale Oshodi Expressway Oshodi Lagos,Oshodi Apapa Express Way Oshodi Expressway Oshodi Lagos
"150,000,000",F7879,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Magodo Shangisha Magodo Shangisha Kosofe Ikosi Lagos
"60,000,000",F9863,4 bedroom Duplex for sale Osapa london Lekki Lagos,osapa enroute shoprite/ AA rescue road. Osapa London Lekki Lagos
"48,000,000",F8739,4 bedroom Duplex for sale along Orchid Road chevron Lekki Lagos,Ocean bay Estate by Buene Vista Estate along Orchid Road Chevron Lekki Lagos
"160,000,000",G0690,Flat / Apartment for sale Bode Thomas Surulere Lagos,along Babs Animashaun Bode Thomas Surulere Lagos
"200,000,000",F7756,3 bedroom Duplex for sale Community Road Allen Avenue Ikeja Lagos,Community Road Community Road Allen Avenue Ikeja Lagos
"110,000,000",G0691,Land for sale by taoridi street junction Bode Thomas Surulere Lagos,Babs animashaun street by taoridi street junction Bode Thomas Surulere Lagos
"18,000,000",G0985,620.0 square meter Land for sale Ado Ajah Lagos,Lekki palm estate Ado Ajah Lagos
"17,000,000",G0984,620.0 square meter Land for sale Lakowe Ajah Lagos,Otunla town Lakowe Ajah Lagos
"3,500,000",G0980,600.0 square meter Land for sale Oshoroko Free Trade Zone Ibeju-Lekki Lagos,SUNNY LAND COURTS oshoroko Oshoroko Free Trade Zone Ibeju Lekki Lagos
"7,000,000",G0978,600.0 square meter Land for sale GRA Abijo Ajah Lagos,ARIUM ESTATE GRA Abijo Ajah Lagos
"3,500,000",G0976,600.0 square meter Land for sale Oshoroko Free Trade Zone Ibeju-Lekki Lagos,"UPTOWN COURT Oshoroko, Ibeju-lekki. 7mins from LFTZ/Dangote Refinery Oshoroko Free Trade Zone Ibeju Lekki Lagos"
"35,000,000",G0974,696.23 square meter Land for sale Oke-Afa Isolo Lagos,Kudirat Adenekan str okeafa Oke Afa Isolo Lagos
"5,000,000",G0972,600.0 square meter Land for sale Eleko Ibeju-Lekki Lagos,"Royal Flourish Park Estate Eluju community, before Eleko junction, Lekki Epe expressway Lagos Eleko Ibeju Lekki Lagos"
"8,000,000",G0971,3 bedroom Flat / Apartment for sale Ipaja Ipaja Lagos,Jakande Housing Estate Ipaja Ipaja Ipaja Lagos
"3,000,000",G0970,600.0 square meter Land for sale Oshoroko Free Trade Zone Ibeju-Lekki Lagos,Summit Estate Ibeju-lekki Oshoroko Free Trade Zone Ibeju Lekki Lagos
"30,000,000",G0962,648.0 square meter Land for sale 2 storey new london Baruwa Ipaja Lagos,Ilesanmi Olateju 2 storey new london Baruwa Ipaja Lagos
"3,000,000",G0961,600.0 square meter Land for sale Osoroko LaCampaigne Tropicana Ibeju-Lekki Lagos,Vefiero Driv Osoroko Lacampaigne Tropicana Ibeju Lekki Lagos
"4,000,000",G0958,Land for sale Free Trade Zone Ibeju-Lekki Lagos,Lekki rose garden osokoro ibeju lekki Free Trade Zone Ibeju Lekki Lagos
"30,000,000",G0957,4 bedroom Flat / Apartment for sale Ogunlana Surulere Lagos,"Obele estate,off ogunlana drive,surulere lagos mainland Ogunlana Surulere Lagos"
"36,000,000",G0951,3 bedroom Duplex for sale Monastery road Sangotedo Lagos,"Cardinal olubunmi-okojie drive opposite monastery, near the Lekki-Novare mall Shoprite, LBS and Emperor Estate. Monastery Road Sangotedo Lagos"
"8,500,000",G0949,"2 bedroom Bungalow for sale Erunwen, off Awolowo Road Ikorodu Ikorodu Lagos","Jegede Street Erunwen, off Awolowo Road Ikorodu Ikorodu Lagos"
"1,270,000",F2338,648.0 square meter Land for sale imota Ikorodu Ikorodu Lagos,Beside Caleb university imota Ikorodu Ikorodu Lagos
"25,000,000",G0939,2007.0 square meter Land for sale Eyita Ikorodu Ikorodu Lagos,"Ojokoro road, Agbeye Bus stop, After Eyita estate. Eyita Ikorodu Ikorodu Lagos"
"25,000,000",G0936,6 bedroom Bungalow for sale Eyita Ikorodu Ikorodu Lagos,"Ojokoro road, Agbeye bus stop, after Eyita estate Eyita Ikorodu Ikorodu Lagos"
"16,000,000",G0926,3 bedroom Flat / Apartment for sale Igbogbo Igbogbo Ikorodu Lagos,Igbogbo Igbogbo Igbogbo Ikorodu Lagos
"16,000,000",G0907,3 bedroom Bungalow for sale Alhaji Ede Igando Ikotun/Igando Lagos,Alhaji Ede Alhaji Ede Igando Ikotun Igando Lagos
"60,000,000",G0902,3 bedroom Flat / Apartment for sale Igando Igando Ikotun/Igando Lagos,Olorunfemi Street Igando Igando Ikotun Igando Lagos
"70,000,000",G0899,4 bedroom Duplex for sale Chevron Drive chevron Lekki Lagos,Alternative route Chevron Drive Chevron Lekki Lagos
"150,000,000",G0866,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Off Fola Osibo Lekki Phase 1 Lekki Lagos
"180,000,000",G0895,3 bedroom Commercial Property for sale Abule egba Abule Egba Abule Egba Lagos,Along abeokuta exp road Abule egba Abule Egba Abule Egba Lagos
"35,000,000",E9292,3 bedroom Flat / Apartment for sale Mende Mende Maryland Lagos,Mende Mende Mende Maryland Lagos
"30,000,000",E2031,3 bedroom Flat / Apartment for sale OGBA GRA Ogba Lagos,Ogba Ogba Gra Ogba Lagos
"30,000,000",G0871,2100.0 square meter Land for sale Ijegun Ijegun Ikotun/Igando Lagos,Ijegun Ijegun Ijegun Ikotun Igando Lagos
"160,000,000",G0870,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Inside lekki Phase 1 Lekki Phase 1 Lekki Lagos
"6,000,000",G0867,Land for sale Calvary b/stop council Egbe/Idimu Lagos,Calvary b/stop Calvary b/stop Council Egbe Idimu Lagos
"4,000,000",G0864,Land for sale Isheri towards Jakande Estate. Ijegun Ikotun/Igando Lagos,White Sand Isheri towards Jakande Estate. Ijegun Ikotun Igando Lagos
"45,000,000",G0862,5 bedroom Duplex for sale Sangotedo Ajah Lagos,Sangotedo Sangotedo Ajah Lagos
"240,000,000",G0859,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Close to Second round about. Lekki Phase 1 Lekki Lagos
"60,000,000",G0857,4 bedroom Duplex for sale Mende Maryland Lagos,Mende Mende Maryland Lagos
"55,000,000",G0850,4 bedroom Duplex for sale Alternative route chevron Lekki Lagos,Alternative Alternative route Chevron Lekki Lagos
"16,000,000 / sqm",D5670,Land for sale Ikorodu Ikorodu Lagos,"Ogolonto, Ebute Road, Ikorodu Lagos State. Ikorodu Ikorodu Lagos"
"70,000,000","10,F8595",1000.0 square meter Flat / Apartment for sale Ikotun Governors road Ikotun/Igando Lagos,Governor's road Ikotun Governors Road Ikotun Igando Lagos
"40,000,000",F6872,1950.0 square meter Land for sale Off Abraham Adesanya Road Abraham adesanya estate Ajah Lagos,Ajah Off Abraham Adesanya Road Abraham Adesanya Estate Ajah Lagos
"150,000,000",G0836,3 bedroom Flat / Apartment for sale Akoka Yaba Lagos,Akoka Akoka Yaba Lagos
"45,000,000",G0833,4 bedroom Duplex for sale chevron Lekki Lagos,Eleganza Chevron Lekki Lagos
"25,000,000",G0176,4 bedroom Bungalow for sale Festac Amuwo Odofin Lagos,"E close ,202 Road festac town lagos Festac Amuwo Odofin Lagos"
"72,000,000",G0805,5 bedroom Duplex for sale May Fair Garden Estate Awoyaya Ajah Lagos,Close 28 May Fair Garden Estate Awoyaya Ajah Lagos
"40,000,000",G0801,2 bedroom Flat / Apartment for sale Ijegun Ikotun/Igando Lagos,Ijegun Ijegun Ikotun Igando Lagos
"20,000,000",G0799,Duplex for sale Ijegun Ikotun/Igando Lagos,behind Pipeline Ijegun Ikotun Igando Lagos
"6,500,000",G0797,3 bedroom Bungalow for sale Ikorodu Ikorodu Lagos,Maya Ikorodu Ikorodu Lagos
"70,000,000",G0794,674.0 square meter Land for sale V.G.C Lekki Lagos,Road 12 V.g.c Lekki Lagos
"500,000,000",G0791,1600.0 square meter Duplex for sale Ojuelegba Surulere Lagos,Olufemi Street Ojuelegba Surulere Lagos
"60,000,000",G0788,5 bedroom Duplex for sale Ikota Lekki Lagos,Oral Estate Ikota Lekki Lagos
"3,000,000",G0784,600.0 square meter Land for sale Osoroko Free Trade Zone Ibeju-Lekki Lagos,Vefiero Drive Osoroko Free Trade Zone Ibeju Lekki Lagos
"94,000,000",G0778,5 bedroom Duplex for sale MKO gardens Alausa Ikeja Lagos,Alhaji shittu MKO gardens Alausa Ikeja Lagos
"60,000,000",G0773,6 bedroom Duplex for sale Yetunde Brown Ifako-gbagada Gbagada Lagos,Taofeek oyesiji Yetunde Brown Ifako Gbagada Gbagada Lagos
"85,000,000",G0772,3 bedroom Flat / Apartment for sale Orelope Egbeda Alimosho Lagos,Tadey street Orelope Egbeda Alimosho Lagos
"185,000,000",E2226,4 bedroom Duplex for sale Ikeja GRA Ikeja Lagos,At Ikeja Gra Ikeja Lagos
"40,000,000",G0750,5 bedroom Duplex for sale Ketu Kosofe/Ikosi Lagos,Deji Oworu street Ketu Kosofe Ikosi Lagos
"200,000,000",G0749,Commercial Property for sale Anifowose Awolowo way Ikeja Lagos,Bayo shodipo Anifowose Awolowo Way Ikeja Lagos
"40,000,000",G0745,4 bedroom House for sale chevron Lekki Lagos,Eleganza Chevron Lekki Lagos
"40,000,000",G0742,2 bedroom Flat / Apartment for sale By Excellence hotel Aguda(Ogba) Ogba Lagos,Tomoloju Crescent By Excellence hotel Aguda(ogba) Ogba Lagos
"19,000,000",G0741,4 bedroom Duplex for sale Abraham Adesanya Lekki Gardens estate Ajah Lagos,"General paint bus-stop, after Abraham Adesanya Roundabout, Ajah. Abraham Adesanya Lekki Gardens Estate Ajah Lagos"
"55,000,000",G0736,4 bedroom Duplex for sale Monastery Road Sangotedo Ajah Lagos,"Pearl Garden Estate, CMB Monastery Road Sangotedo Ajah Lagos"
"80,000,000",G0733,4 bedroom Duplex for sale Mega Mound Estate Ikota Lekki Lagos,Chief Ralph Okpon Street Mega Mound Estate Ikota Lekki Lagos
"18,000,000",E7758,411.37 square meter Land for sale Sabo Yaba Lagos,Obalowu Sabo Yaba Lagos
"14,000,000","25,G0732",25.0 square meter Office Space for sale Lagos Island Lagos Island Lagos,Simpson Lagos Island Lagos Island Lagos
"78,000,000",G0728,5 bedroom Duplex for sale Osapa london Lekki Lagos,Osapa london lekki Osapa London Lekki Lagos
"35,000,000",G0724,578.03 square meter Land for sale Tejuosho Yaba Lagos,Behind Tejuosho market Tejuosho Yaba Lagos
"70,000,000",G0716,4 bedroom Duplex for sale Glory Estates Ifako-gbagada Gbagada Lagos,Omoyele Pratt Glory Estates Ifako Gbagada Gbagada Lagos
"70,000,000",G0708,5 bedroom House for sale Soluyi Atunrase Medina Gbagada Lagos,Oluwakemi Ramotu Soluyi Atunrase Medina Gbagada Lagos
"10,000,000","15,648,F9714",648.0 square meter Land for sale Ajayi Apata Sangotedo Ajah Lagos,Ajayi Apata Ajayi Apata Sangotedo Ajah Lagos
"35,000,000",F9758,4 bedroom Duplex for sale Monastery road Monastery road Sangotedo Lagos,Monastery road Monastery road Monastery Road Sangotedo Lagos
"40,000,000",G0702,4 bedroom Flat / Apartment for sale Galilee Iju Agege Lagos,Olorunshola Street Galilee Iju Agege Lagos
"9,000,000","600,G0696",600.0 square meter Land for sale Ogombo Ajah Lagos,Acqua Residence Ogombo Ajah Lagos
"76,000,000",G0693,4 bedroom Duplex for sale Awuse Estate Opebi Ikeja Lagos,Awuse Estate Opebi Ikeja Lagos
"150,000,000",G0685,3 bedroom Flat / Apartment for sale Bourdillon Ikoyi Lagos,Bourdillon Bourdillon Ikoyi Lagos
"270,000,000",G0681,4 bedroom Flat / Apartment for sale Bourdillon Ikoyi Lagos,Bourdillon Bourdillon Ikoyi Lagos
"26,000,000",G0666,4 bedroom Bungalow for sale Ago palace Okota Lagos,Felix akurunwa Ago Palace Okota Lagos
"170,000,000",G0665,5 bedroom Duplex for sale Ikeja GRA Ikeja Lagos,Ikeja Gra Ikeja Lagos
"60,000,000",G0663,Flat / Apartment for sale Ago palace Okota Lagos, pack view estate Ago Palace Okota Lagos
"180,000,000",G0661,5 bedroom Duplex for sale Ikeja GRA Ikeja Lagos,Ikeja Gra Ikeja Lagos
"25,000,000",G0650,Land for sale Isheri Egbe/Idimu Lagos,Beside Petrocam filling station. Isheri Egbe Idimu Lagos
"200,000,000",G0643,4 bedroom Duplex for sale Parkview Estate Ikoyi Lagos,Ikoyi Parkview Estate Ikoyi Lagos
"600,000,000",G0637,5 bedroom Duplex for sale Banana Island Ikoyi Lagos,Ikoyi Banana Island Ikoyi Lagos
"25,000,000",G0633,2 bedroom Flat / Apartment for sale Otedola Mangoro Ikeja Lagos,Otedola Estate Otedola Mangoro Ikeja Lagos
"10,000,000",G0631,500.0 square meter Land for sale Celestial area Ogudu-Orike Ogudu Lagos,"Samuel street, ogudu Celestial area Ogudu Orike Ogudu Lagos"
"45,000,000",G0630,"648.0 square meter Bungalow for sale New abatouir road, Abule Egba Abule Egba Lagos","New abatouir road, oko oba, abule egba New abatouir road, Abule Egba Abule Egba Lagos"
"45,000,000",F5888,4 bedroom Duplex for sale Conservation roaf chevron Lekki Lagos,Conservation Road Conservation roaf Chevron Lekki Lagos
"10,000,000","500,G0624",500.0 square meter Land for sale Samuel Ogudu-Orike Ogudu Lagos,"Samuel street, ogudu Samuel Ogudu Orike Ogudu Lagos"
"3,000,000",G0622,600.0 square meter Land for sale Okegun Eleranigbe Ibeju-Lekki Lagos,Lekki Epe Expressway Okegun Eleranigbe Ibeju Lekki Lagos
"600,000,000",G0619,Land for sale lsolo Oshodi Expressway Oshodi Lagos,Oshodi Expressway lsolo Oshodi Expressway Oshodi Lagos
"50,000,000",G0610,4 bedroom Duplex for sale Ajah Abijo Ajah Lagos,Badore Ajah Abijo Ajah Lagos
"45,000,000",G0607,5 bedroom Duplex for sale Ikota Lekki Lagos,"Westend Estate, Ikota Ikota Lekki Lagos"
"12,000,000",G0604,Land for sale Badore Ajah Lagos,"Corporative Villa Estate, Badore Badore Ajah Lagos"
"600,000,000",G0600,Land for sale Oshodi Oshodi Expressway Oshodi Lagos,Oshodi Expressway Oshodi Oshodi Expressway Oshodi Lagos
"55,000,000",G0598,"3 bedroom Flat / Apartment for sale Pedro Road, Ladylak Bariga Shomolu Lagos","Pedro Road, Ladylak Bariga Shomolu Lagos"
"40,000,000","10,G0596",Land for sale close to La Champagne Tropicana LaCampaigne Tropicana Ibeju-Lekki Lagos,Otoilu Village close to La Champagne Tropicana Lacampaigne Tropicana Ibeju Lekki Lagos
"35,000,000",G0595,3 bedroom Flat / Apartment for sale Chevy View chevron Lekki Lagos,Otunba Olufeko Street Chevy View Chevron Lekki Lagos
"100,000,000",G0594,3 bedroom Duplex for sale Ogunlana Drive Ogunlana Surulere Lagos,"Ogunlana Drive, Surulere Ogunlana Drive Ogunlana Surulere Lagos"
"45,000,000",G0592,"4 bedroom Duplex for sale Benue Vista Estate, Orchid Road Ikota Lekki Lagos","Benue Vista Estate Benue Vista Estate, Orchid Road Ikota Lekki Lagos"
"4,320,000",G0579,600.0 square meter Land for sale ELUJU Free Trade Zone Ibeju-Lekki Lagos,IBEJU LEKKI ELUJU Free Trade Zone Ibeju Lekki Lagos
"15,000,000",G0578,900.144 square meter Land for sale Eti-Osa Local Government Area Lekki Phase 2 Lekki Lagos,LEKKI PENINSULA SCHEME II Eti-Osa Local Government Area Lekki Phase 2 Lekki Lagos
"35,000,000",G0575,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Aguda Aguda Surulere Lagos
"40,000,000",G0566,3 bedroom Bungalow for sale Thomas estate Ajah Lagos,Divine homes Thomas Estate Ajah Lagos
"45,000,000",G0555,3 bedroom Flat / Apartment for sale U3 Estate Lekki Phase 1 Lekki Lagos,Dolo Oyekan U3 Estate Lekki Phase 1 Lekki Lagos
"7,000,000",G0108,600.0 square meter Land for sale Abijo Ajah Lagos,Abijo Abijo Ajah Lagos
"5,000,000",G0120,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Oshoroko Free Trade Zone Ibeju Lekki Lagos
"7,000,000",G0115,600.0 square meter Land for sale Abijo Ajah Lagos,Abijo Abijo Ajah Lagos
"1,500,000",G0117,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Lacampaigne tropicana Free Trade Zone Ibeju Lekki Lagos
"450,000,000",G0520,6 bedroom Duplex for sale Banana Island Ikoyi Lagos,Ikoyi Banana Island Ikoyi Lagos
"85,000,000",G0508,Land for sale Ajao Estate Osolo way Isolo Lagos,Ajao Estate Osolo Way Isolo Lagos
"1,000,000,000","000,G0507",Land for sale Old Ikoyi Banana Island Ikoyi Lagos,Banana Isand Old Ikoyi Banana Island Ikoyi Lagos
"85,000,000",G0504,4 bedroom Duplex for sale Agidingbi Ikeja Lagos,Opposite Omole Phase 1 Agidingbi Ikeja Lagos
"120,000,000",G0502,4 bedroom Duplex for sale Agidingbi Ikeja Lagos,Opposite Omole Phase 1 Agidingbi Ikeja Lagos
"65,000,000",G0497,3 bedroom Flat / Apartment for sale Victoria Island Extension Victoria Island Lagos,Oniru Victoria Island Extension Victoria Island Lagos
"65,000,000",G0496,4 bedroom Duplex for sale Ikota Lekki Lagos,Ikota Lekki Lagos
"32,000,000",G0482,3 bedroom Flat / Apartment for sale Agungi Lekki Lagos,Agungi Lekki Lagos
"9,500,000",G0475,1 bedroom mini flat Flat / Apartment for sale Festac phase 2 abule ado Festac Amuwo Odofin Lagos,271 road festac phase 2 abule ado Festac phase 2 abule ado Festac Amuwo Odofin Lagos
"25,000,000",G0474,Land for sale Parkview estate Ago palace Okota Lagos, Reuben Chiaha street Parkview estate Ago Palace Okota Lagos
"25,000,000",G0468,1000.0 square meter Land for sale Abule ado Festac Amuwo Odofin Lagos,257 road festac phase 2 abule ado Abule ado Festac Amuwo Odofin Lagos
"100,000,000",F1984,4 bedroom Duplex for sale Alpha beach road Igbo-efon Lekki Lagos,Admiralty estate Alpha beach road Igbo Efon Lekki Lagos
"42,000,000",F5880,3 bedroom Bungalow for sale Divine homes Thomas estate Ajah Lagos,Thomas Divine homes Thomas Estate Ajah Lagos
"33,000,000",F0379,3 bedroom Bungalow for sale Divine Homes Thomas estate Ajah Lagos,Estate Divine Homes Thomas Estate Ajah Lagos
